grp,vcov,sdcor,Percent,Rmse,Heritability,R_squared,Env.DAP,Vegetation.Index,DAP,Year,Env
Pedigree,0,0,0,0.00797069707479441,0,0.502704247551002,MOH1.2020.9,GdivR,9,2020,MOH1.2020
Pass,4.75648462810104e-05,0.00689672721520943,34.34,0.00797069707479441,0,0.502704247551002,MOH1.2020.9,GdivR,9,2020,MOH1.2020
Range,1.32680887551838e-05,0.00364253877881675,9.58,0.00797069707479441,0,0.502704247551002,MOH1.2020.9,GdivR,9,2020,MOH1.2020
Replicate,8.79300547670697e-06,0.00296530023382237,6.35,0.00797069707479441,0,0.502704247551002,MOH1.2020.9,GdivR,9,2020,MOH1.2020
Residual,6.8876848854991e-05,0.00829920772453558,49.73,0.00797069707479441,0,0.502704247551002,MOH1.2020.9,GdivR,9,2020,MOH1.2020
Pedigree,3.26763317414734e-07,0.000571632152187693,3.74,0.00176517504455959,0.151,0.580899321808794,MOH1.2020.9,GCC,9,2020,MOH1.2020
Pass,3.98496019793401e-06,0.00199623650851647,45.62,0.00176517504455959,0.151,0.580899321808794,MOH1.2020.9,GCC,9,2020,MOH1.2020
Range,6.72656809783793e-07,0.000820156576382701,7.7,0.00176517504455959,0.151,0.580899321808794,MOH1.2020.9,GCC,9,2020,MOH1.2020
Replicate,8.99581645605901e-08,0.00029993026616297,1.03,0.00176517504455959,0.151,0.580899321808794,MOH1.2020.9,GCC,9,2020,MOH1.2020
Residual,3.6609763905046e-06,0.00191336781370039,41.91,0.00176517504455959,0.151,0.580899321808794,MOH1.2020.9,GCC,9,2020,MOH1.2020
Pedigree,2.07559230372698e-06,0.00144069160604447,4.66,0.00339222532320036,0.227,0.682497037817161,MOH1.2020.9,MExG,9,2020,MOH1.2020
Pass,1.98798099826125e-05,0.00445867805325889,44.6,0.00339222532320036,0.227,0.682497037817161,MOH1.2020.9,MExG,9,2020,MOH1.2020
Range,2.97625521665464e-06,0.00172518266182298,6.68,0.00339222532320036,0.227,0.682497037817161,MOH1.2020.9,MExG,9,2020,MOH1.2020
Replicate,5.4923008467035e-06,0.00234356584006157,12.32,0.00339222532320036,0.227,0.682497037817161,MOH1.2020.9,MExG,9,2020,MOH1.2020
Residual,1.41534634761948e-05,0.00376210891338818,31.75,0.00339222532320036,0.227,0.682497037817161,MOH1.2020.9,MExG,9,2020,MOH1.2020
Pedigree,0,0,0,0.00710555528984857,0,0.50224130062012,MOH1.2020.9,MGVRI,9,2020,MOH1.2020
Pass,3.71600276502816e-05,0.00609590252959162,33.79,0.00710555528984857,0,0.50224130062012,MOH1.2020.9,MGVRI,9,2020,MOH1.2020
Range,1.0873113939624e-05,0.00329744051343219,9.89,0.00710555528984857,0,0.50224130062012,MOH1.2020.9,MGVRI,9,2020,MOH1.2020
Replicate,7.20037653949069e-06,0.00268335173607388,6.55,0.00710555528984857,0,0.50224130062012,MOH1.2020.9,MGVRI,9,2020,MOH1.2020
Residual,5.47405482430807e-05,0.00739868557536274,49.78,0.00710555528984857,0,0.50224130062012,MOH1.2020.9,MGVRI,9,2020,MOH1.2020
Pedigree,0,0,0,0.4599016433101,0,0.502231105527773,MOH1.2020.9,NDI,9,2020,MOH1.2020
Pass,0.156016753817504,0.394989561656386,33.87,0.4599016433101,0,0.502231105527773,MOH1.2020.9,NDI,9,2020,MOH1.2020
Range,0.0453543093069731,0.212965512013032,9.84,0.4599016433101,0,0.502231105527773,MOH1.2020.9,NDI,9,2020,MOH1.2020
Replicate,0.0300025971571964,0.173212577941662,6.51,0.4599016433101,0,0.502231105527773,MOH1.2020.9,NDI,9,2020,MOH1.2020
Residual,0.229317957053603,0.478871545462458,49.78,0.4599016433101,0,0.502231105527773,MOH1.2020.9,NDI,9,2020,MOH1.2020
Pedigree,1.25666752647568e-06,0.00112101183155027,0.9,0.00574514245128185,0.064,0.73442306668533,MOH1.2020.9,NDRBI,9,2020,MOH1.2020
Pass,9.68940168366224e-05,0.009843475851376,69.68,0.00574514245128185,0.064,0.73442306668533,MOH1.2020.9,NDRBI,9,2020,MOH1.2020
Range,3.75988352987613e-06,0.00193904191029388,2.7,0.00574514245128185,0.064,0.73442306668533,MOH1.2020.9,NDRBI,9,2020,MOH1.2020
Replicate,2.1323138197033e-07,0.000461769836574813,0.15,0.00574514245128185,0.064,0.73442306668533,MOH1.2020.9,NDRBI,9,2020,MOH1.2020
Residual,3.69292941087637e-05,0.00607694776255019,26.56,0.00574514245128185,0.064,0.73442306668533,MOH1.2020.9,NDRBI,9,2020,MOH1.2020
Pedigree,3.73562307732643e-06,0.00193277600288456,2.91,0.00584519387153987,0.157,0.686819404285648,MOH1.2020.9,NGBDI,9,2020,MOH1.2020
Pass,7.88272270700517e-05,0.00887846986085168,61.34,0.00584519387153987,0.157,0.686819404285648,MOH1.2020.9,NGBDI,9,2020,MOH1.2020
Range,5.70091154232241e-06,0.0023876581711632,4.44,0.00584519387153987,0.157,0.686819404285648,MOH1.2020.9,NGBDI,9,2020,MOH1.2020
Replicate,3.64730963470417e-14,1.9097930868825e-07,0,0.00584519387153987,0.157,0.686819404285648,MOH1.2020.9,NGBDI,9,2020,MOH1.2020
Residual,4.02471119844717e-05,0.00634406115863267,31.32,0.00584519387153987,0.157,0.686819404285648,MOH1.2020.9,NGBDI,9,2020,MOH1.2020
Pedigree,3.2221530577873e-07,0.000567640119951656,0.39,0.00443343619117466,0.029,0.73849671480977,MOH1.2020.9,RminusB,9,2020,MOH1.2020
Pass,5.7301748284473e-05,0.00756979182570254,69.17,0.00443343619117466,0.029,0.73849671480977,MOH1.2020.9,RminusB,9,2020,MOH1.2020
Range,3.49780903704168e-06,0.00187024304223854,4.22,0.00443343619117466,0.029,0.73849671480977,MOH1.2020.9,RminusB,9,2020,MOH1.2020
Replicate,5.89937952490183e-08,0.000242886383416235,0.07,0.00443343619117466,0.029,0.73849671480977,MOH1.2020.9,RminusB,9,2020,MOH1.2020
Residual,2.16642418159871e-05,0.00465448620322234,26.15,0.00443343619117466,0.029,0.73849671480977,MOH1.2020.9,RminusB,9,2020,MOH1.2020
Pedigree,5.04467446122205e-06,0.00224603527604133,0.86,0.0119045129538006,0.06,0.731605793914899,MOH1.2020.9,RdivB,9,2020,MOH1.2020
Pass,0.000410452917393047,0.0202596376421951,69.63,0.0119045129538006,0.06,0.731605793914899,MOH1.2020.9,RdivB,9,2020,MOH1.2020
Range,1.57714326091882e-05,0.00397132630353994,2.68,0.0119045129538006,0.06,0.731605793914899,MOH1.2020.9,RdivB,9,2020,MOH1.2020
Replicate,2.55086004353059e-12,1.59714120964009e-06,0,0.0119045129538006,0.06,0.731605793914899,MOH1.2020.9,RdivB,9,2020,MOH1.2020
Residual,0.000158213766316982,0.0125783053833568,26.84,0.0119045129538006,0.06,0.731605793914899,MOH1.2020.9,RdivB,9,2020,MOH1.2020
Pedigree,0,0,0,0.00163075073479404,0,0.701793123486867,MOH1.2020.9,RCC,9,2020,MOH1.2020
Pass,6.21870947797259e-06,0.00249373404315147,64.27,0.00163075073479404,0,0.701793123486867,MOH1.2020.9,RCC,9,2020,MOH1.2020
Range,3.70423012483525e-07,0.000608623867822751,3.83,0.00163075073479404,0,0.701793123486867,MOH1.2020.9,RCC,9,2020,MOH1.2020
Replicate,2.01480130339065e-07,0.000448865381087766,2.08,0.00163075073479404,0,0.701793123486867,MOH1.2020.9,RCC,9,2020,MOH1.2020
Residual,2.88547623435909e-06,0.00169866895961488,29.82,0.00163075073479404,0,0.701793123486867,MOH1.2020.9,RCC,9,2020,MOH1.2020
Pedigree,0,0,0,0.00917201249403538,0,0.726209867583317,MOH1.2020.9,MRCC,9,2020,MOH1.2020
Pass,0.000103740570886121,0.0101853115262186,31.05,0.00917201249403538,0,0.726209867583317,MOH1.2020.9,MRCC,9,2020,MOH1.2020
Range,2.27650534784212e-05,0.00477127377944519,6.81,0.00917201249403538,0,0.726209867583317,MOH1.2020.9,MRCC,9,2020,MOH1.2020
Replicate,0.000116106197909175,0.0107752586005708,34.75,0.00917201249403538,0,0.726209867583317,MOH1.2020.9,MRCC,9,2020,MOH1.2020
Residual,9.1467667834399e-05,0.00956387305616292,27.38,0.00917201249403538,0,0.726209867583317,MOH1.2020.9,MRCC,9,2020,MOH1.2020
Pedigree,5.65709193492408e-06,0.00237846419668745,3.34,0.00777127486241886,0.138,0.584514622472199,MOH1.2020.9,RGBVI,9,2020,MOH1.2020
Pass,7.8116925288507e-05,0.00883837797836837,46.07,0.00777127486241886,0.138,0.584514622472199,MOH1.2020.9,RGBVI,9,2020,MOH1.2020
Range,1.28141789685282e-05,0.0035796897866335,7.56,0.00777127486241886,0.138,0.584514622472199,MOH1.2020.9,RGBVI,9,2020,MOH1.2020
Replicate,2.51814829657946e-06,0.00158686744770301,1.49,0.00777127486241886,0.138,0.584514622472199,MOH1.2020.9,RGBVI,9,2020,MOH1.2020
Residual,7.04468893884333e-05,0.00839326452510781,41.55,0.00777127486241886,0.138,0.584514622472199,MOH1.2020.9,RGBVI,9,2020,MOH1.2020
Pedigree,1.74000764897623e-13,4.17133989142126e-07,0,0.0365248498077506,0,0.740049460964943,MOH1.2020.9,TGI,9,2020,MOH1.2020
Pass,0.00185679880418087,0.0430905883480473,33.28,0.0365248498077506,0,0.740049460964943,MOH1.2020.9,TGI,9,2020,MOH1.2020
Range,0.00033121339003859,0.0181992689424216,5.94,0.0365248498077506,0,0.740049460964943,MOH1.2020.9,TGI,9,2020,MOH1.2020
Replicate,0.00194122291819683,0.0440593113677101,34.79,0.0365248498077506,0,0.740049460964943,MOH1.2020.9,TGI,9,2020,MOH1.2020
Residual,0.00145043939620028,0.0380846346470631,26,0.0365248498077506,0,0.740049460964943,MOH1.2020.9,TGI,9,2020,MOH1.2020
Pedigree,4.18104794648321e-06,0.00204476109765498,2.7,0.00810831301949624,0.1,0.514807366550171,MOH1.2020.9,VEG,9,2020,MOH1.2020
Pass,5.3973535831028e-05,0.00734666834905646,34.9,0.00810831301949624,0.1,0.514807366550171,MOH1.2020.9,VEG,9,2020,MOH1.2020
Range,1.43641529281626e-05,0.00379000698260077,9.29,0.00810831301949624,0.1,0.514807366550171,MOH1.2020.9,VEG,9,2020,MOH1.2020
Replicate,7.09311414836632e-06,0.00266329009842456,4.59,0.00810831301949624,0.1,0.514807366550171,MOH1.2020.9,VEG,9,2020,MOH1.2020
Residual,7.50321111924539e-05,0.00866210778000678,48.52,0.00810831301949624,0.1,0.514807366550171,MOH1.2020.9,VEG,9,2020,MOH1.2020
Pedigree,3.37455254553215e-06,0.00183699552136965,0.7,0.0106990054516379,0.05,0.735723352359078,MOH1.2020.9,NRMBI,9,2020,MOH1.2020
Pass,0.000334163017946665,0.0182801263110151,69.41,0.0106990054516379,0.05,0.735723352359078,MOH1.2020.9,NRMBI,9,2020,MOH1.2020
Range,1.30929094183252e-05,0.00361841255501985,2.72,0.0106990054516379,0.05,0.735723352359078,MOH1.2020.9,NRMBI,9,2020,MOH1.2020
Replicate,3.56746057119591e-06,0.00188877223910029,0.74,0.0106990054516379,0.05,0.735723352359078,MOH1.2020.9,NRMBI,9,2020,MOH1.2020
Residual,0.000127230220451317,0.0112796374255256,26.43,0.0106990054516379,0.05,0.735723352359078,MOH1.2020.9,NRMBI,9,2020,MOH1.2020
Pedigree,1.65650770693582e-13,4.07002175293427e-07,0,0.00378758142819892,0,0.50252393567965,MOH1.2020.9,MSRGR,9,2020,MOH1.2020
Pass,1.06655957107142e-05,0.00326582236361904,34.11,0.00378758142819892,0,0.50252393567965,MOH1.2020.9,MSRGR,9,2020,MOH1.2020
Range,3.03467094123937e-06,0.00174203069468921,9.71,0.00378758142819892,0,0.50252393567965,MOH1.2020.9,MSRGR,9,2020,MOH1.2020
Replicate,2.01069632013021e-06,0.00141799023978665,6.43,0.00378758142819892,0,0.50252393567965,MOH1.2020.9,MSRGR,9,2020,MOH1.2020
Residual,1.55531459369624e-05,0.00394374770199139,49.75,0.00378758142819892,0,0.50252393567965,MOH1.2020.9,MSRGR,9,2020,MOH1.2020
Pedigree,0,0,0,0.00243278748345577,0,0.501808801952556,MOH1.2020.9,TNDGR,9,2020,MOH1.2020
Pass,4.33733827661406e-06,0.00208262773356499,33.67,0.00243278748345577,0,0.501808801952556,MOH1.2020.9,TNDGR,9,2020,MOH1.2020
Range,1.28176575220111e-06,0.00113215094055568,9.95,0.00243278748345577,0,0.501808801952556,MOH1.2020.9,TNDGR,9,2020,MOH1.2020
Replicate,8.44385226087599e-07,0.000918904361774173,6.56,0.00243278748345577,0,0.501808801952556,MOH1.2020.9,TNDGR,9,2020,MOH1.2020
Residual,6.41689313327596e-06,0.00253315872642753,49.82,0.00243278748345577,0,0.501808801952556,MOH1.2020.9,TNDGR,9,2020,MOH1.2020
Pedigree,3.00542721003695e-06,0.00173361680022921,6.13,0.00415952182871317,0.222,0.570002351533443,MNH1.2020.27,BCC_mean,27,2020,MNH1.2020
Pass,2.05300519530031e-06,0.00143283118171692,4.19,0.00415952182871317,0.222,0.570002351533443,MNH1.2020.27,BCC_mean,27,2020,MNH1.2020
Range,2.05486109328041e-05,0.00453305756998563,41.92,0.00415952182871317,0.222,0.570002351533443,MNH1.2020.27,BCC_mean,27,2020,MNH1.2020
Replicate,2.33196939706169e-06,0.00152707871344659,4.76,0.00415952182871317,0.222,0.570002351533443,MNH1.2020.27,BCC_mean,27,2020,MNH1.2020
Residual,2.10765968671791e-05,0.00459092549135565,43,0.00415952182871317,0.222,0.570002351533443,MNH1.2020.27,BCC_mean,27,2020,MNH1.2020
Pedigree,2.0725778600145e-06,0.0014396450465356,7.5,0.00121741919790464,0.61,0.904262688981295,MNH1.2020.27,BCC_median,27,2020,MNH1.2020
Pass,6.92431594597854e-07,0.000832124747016849,2.51,0.00121741919790464,0.61,0.904262688981295,MNH1.2020.27,BCC_median,27,2020,MNH1.2020
Range,1.82349320831088e-05,0.00427023794221222,65.97,0.00121741919790464,0.61,0.904262688981295,MNH1.2020.27,BCC_median,27,2020,MNH1.2020
Replicate,3.9937655191405e-06,0.00199844077198713,14.45,0.00121741919790464,0.61,0.904262688981295,MNH1.2020.27,BCC_median,27,2020,MNH1.2020
Residual,2.64616724229642e-06,0.00162670441147014,9.57,0.00121741919790464,0.61,0.904262688981295,MNH1.2020.27,BCC_median,27,2020,MNH1.2020
Pedigree,3.21034161006944e-05,0.00566598765447776,1.89,0.0121443952224048,0.255,0.889774036507248,MNH1.2020.27,BGI_mean,27,2020,MNH1.2020
Pass,5.05256084265777e-05,0.00710813677601787,2.97,0.0121443952224048,0.255,0.889774036507248,MNH1.2020.27,BGI_mean,27,2020,MNH1.2020
Range,0.00119491755821899,0.0345675795828835,70.25,0.0121443952224048,0.255,0.889774036507248,MNH1.2020.27,BGI_mean,27,2020,MNH1.2020
Replicate,0.000235862304566823,0.0153578092372194,13.87,0.0121443952224048,0.255,0.889774036507248,MNH1.2020.27,BGI_mean,27,2020,MNH1.2020
Residual,0.000187482378579406,0.013692420479207,11.02,0.0121443952224048,0.255,0.889774036507248,MNH1.2020.27,BGI_mean,27,2020,MNH1.2020
Pedigree,0.000107309680637846,0.0103590385962137,11.49,0.00806325130685558,0.639,0.87023199281462,MNH1.2020.27,BGI_median,27,2020,MNH1.2020
Pass,3.60795063274495e-05,0.00600662187318708,3.86,0.00806325130685558,0.639,0.87023199281462,MNH1.2020.27,BGI_median,27,2020,MNH1.2020
Range,0.000533292514578821,0.0230931269987159,57.1,0.00806325130685558,0.639,0.87023199281462,MNH1.2020.27,BGI_median,27,2020,MNH1.2020
Replicate,0.000136071678996187,0.0116649765964698,14.57,0.00806325130685558,0.639,0.87023199281462,MNH1.2020.27,BGI_median,27,2020,MNH1.2020
Residual,0.00012119686175266,0.011008944624834,12.98,0.00806325130685558,0.639,0.87023199281462,MNH1.2020.27,BGI_median,27,2020,MNH1.2020
Pedigree,2.69579405111577e-05,0.00519210366914584,2.46,0.0141840106684617,0.179,0.775015422165355,MNH1.2020.27,BI_mean,27,2020,MNH1.2020
Pass,0.000299460400507542,0.017304924169367,27.34,0.0141840106684617,0.179,0.775015422165355,MNH1.2020.27,BI_mean,27,2020,MNH1.2020
Range,0.000522571531818865,0.0228598235299152,47.7,0.0141840106684617,0.179,0.775015422165355,MNH1.2020.27,BI_mean,27,2020,MNH1.2020
Replicate,1.14847130973876e-12,1.0716675369436e-06,0,0.0141840106684617,0.179,0.775015422165355,MNH1.2020.27,BI_mean,27,2020,MNH1.2020
Residual,0.000246459132195028,0.0156990169181076,22.5,0.0141840106684617,0.179,0.775015422165355,MNH1.2020.27,BI_mean,27,2020,MNH1.2020
Pedigree,6.69491599778831e-05,0.00818224663389482,2.51,0.0302274443540906,0.111,0.598420939542936,MNH1.2020.27,BI_median,27,2020,MNH1.2020
Pass,0.000724584651274394,0.0269181100984893,27.19,0.0302274443540906,0.111,0.598420939542936,MNH1.2020.27,BI_median,27,2020,MNH1.2020
Range,0.000787912387736794,0.0280697771230338,29.56,0.0302274443540906,0.111,0.598420939542936,MNH1.2020.27,BI_median,27,2020,MNH1.2020
Replicate,1.54355819290574e-05,0.00392881431593011,0.58,0.0302274443540906,0.111,0.598420939542936,MNH1.2020.27,BI_median,27,2020,MNH1.2020
Residual,0.00107026857651467,0.0327149595218253,40.16,0.0302274443540906,0.111,0.598420939542936,MNH1.2020.27,BI_median,27,2020,MNH1.2020
Pedigree,1.20944286968373e-05,0.00347770451545805,50.8,0.0013712097079055,0.825,0.783981397740486,MNH1.2020.27,CIVE_mean,27,2020,MNH1.2020
Pass,2.89847302830061e-06,0.00170249024323213,12.17,0.0013712097079055,0.825,0.783981397740486,MNH1.2020.27,CIVE_mean,27,2020,MNH1.2020
Range,1.42590307002858e-06,0.00119411183313314,5.99,0.0013712097079055,0.825,0.783981397740486,MNH1.2020.27,CIVE_mean,27,2020,MNH1.2020
Replicate,2.24682323077317e-06,0.0014989407028876,9.44,0.0013712097079055,0.825,0.783981397740486,MNH1.2020.27,CIVE_mean,27,2020,MNH1.2020
Residual,5.14313590613308e-06,0.00226784829874775,21.6,0.0013712097079055,0.825,0.783981397740486,MNH1.2020.27,CIVE_mean,27,2020,MNH1.2020
Pedigree,3.05933144411688e-06,0.00174909446403471,26.3,0.00103949376675169,0.724,0.799153868854665,MNH1.2020.27,CIVE_median,27,2020,MNH1.2020
Pass,1.17599200626561e-06,0.00108443165126513,10.11,0.00103949376675169,0.724,0.799153868854665,MNH1.2020.27,CIVE_median,27,2020,MNH1.2020
Range,1.25923147150941e-06,0.00112215483401775,10.82,0.00103949376675169,0.724,0.799153868854665,MNH1.2020.27,CIVE_median,27,2020,MNH1.2020
Replicate,3.80283405937688e-06,0.00195008565436929,32.69,0.00103949376675169,0.724,0.799153868854665,MNH1.2020.27,CIVE_median,27,2020,MNH1.2020
Residual,2.33665215100235e-06,0.00152861118372278,20.08,0.00103949376675169,0.724,0.799153868854665,MNH1.2020.27,CIVE_median,27,2020,MNH1.2020
Pedigree,0.00141840176170579,0.0376616749721225,45.25,0.0169907162733008,0.796,0.767945921322463,MNH1.2020.27,COM1_mean,27,2020,MNH1.2020
Pass,0.00030525452952696,0.01747153483604,9.74,0.0169907162733008,0.796,0.767945921322463,MNH1.2020.27,COM1_mean,27,2020,MNH1.2020
Range,0.0002606061165492,0.0161432994319377,8.31,0.0169907162733008,0.796,0.767945921322463,MNH1.2020.27,COM1_mean,27,2020,MNH1.2020
Replicate,0.000423104143679556,0.020569495464876,13.5,0.0169907162733008,0.796,0.767945921322463,MNH1.2020.27,COM1_mean,27,2020,MNH1.2020
Residual,0.000727446050076679,0.0269712077978847,23.21,0.0169907162733008,0.796,0.767945921322463,MNH1.2020.27,COM1_mean,27,2020,MNH1.2020
Pedigree,0.000498613961710258,0.0223296655082484,24.01,0.0182334374575727,0.623,0.708916804508704,MNH1.2020.27,COM1_median,27,2020,MNH1.2020
Pass,0.000211626009152073,0.0145473712110495,10.19,0.0182334374575727,0.623,0.708916804508704,MNH1.2020.27,COM1_median,27,2020,MNH1.2020
Range,0.000280590528533287,0.0167508366517403,13.51,0.0182334374575727,0.623,0.708916804508704,MNH1.2020.27,COM1_median,27,2020,MNH1.2020
Replicate,0.000481619184179476,0.0219458238437174,23.19,0.0182334374575727,0.623,0.708916804508704,MNH1.2020.27,COM1_median,27,2020,MNH1.2020
Residual,0.000604591901855422,0.0245884505785831,29.11,0.0182334374575727,0.623,0.708916804508704,MNH1.2020.27,COM1_median,27,2020,MNH1.2020
Pedigree,2.00398470272108e-05,0.00447658877128677,45,0.00185358488715593,0.815,0.795112598380163,MNH1.2020.27,COM2_mean,27,2020,MNH1.2020
Pass,4.29736124142339e-06,0.00207300777649853,9.65,0.00185358488715593,0.815,0.795112598380163,MNH1.2020.27,COM2_mean,27,2020,MNH1.2020
Range,3.89296439410815e-06,0.00197305965295227,8.74,0.00185358488715593,0.815,0.795112598380163,MNH1.2020.27,COM2_mean,27,2020,MNH1.2020
Replicate,7.17479768097193e-06,0.00267858128138235,16.11,0.00185358488715593,0.815,0.795112598380163,MNH1.2020.27,COM2_mean,27,2020,MNH1.2020
Residual,9.12327687038191e-06,0.00302047626548892,20.49,0.00185358488715593,0.815,0.795112598380163,MNH1.2020.27,COM2_mean,27,2020,MNH1.2020
Pedigree,1.05427399874897e-05,0.00324695857495745,22.15,0.00202146844043244,0.71,0.819105167126541,MNH1.2020.27,COM2_median,27,2020,MNH1.2020
Pass,3.75064389200478e-06,0.00193665791816851,7.88,0.00202146844043244,0.71,0.819105167126541,MNH1.2020.27,COM2_median,27,2020,MNH1.2020
Range,1.06009326281113e-05,0.00325590734329331,22.27,0.00202146844043244,0.71,0.819105167126541,MNH1.2020.27,COM2_median,27,2020,MNH1.2020
Replicate,1.40942729445728e-05,0.0037542340023729,29.61,0.00202146844043244,0.71,0.819105167126541,MNH1.2020.27,COM2_median,27,2020,MNH1.2020
Residual,8.61041372460809e-06,0.00293435064786199,18.09,0.00202146844043244,0.71,0.819105167126541,MNH1.2020.27,COM2_median,27,2020,MNH1.2020
Pedigree,7.69551192506683e-05,0.0087724066966066,52.4,0.00330140627994307,0.834,0.790887011439063,MNH1.2020.27,ExG_mean,27,2020,MNH1.2020
Pass,2.03803199698386e-05,0.00451445677461183,13.88,0.00330140627994307,0.834,0.790887011439063,MNH1.2020.27,ExG_mean,27,2020,MNH1.2020
Range,8.10459441591732e-06,0.00284685693632773,5.52,0.00330140627994307,0.834,0.790887011439063,MNH1.2020.27,ExG_mean,27,2020,MNH1.2020
Replicate,1.07042107029808e-05,0.00327172900818219,7.29,0.00330140627994307,0.834,0.790887011439063,MNH1.2020.27,ExG_mean,27,2020,MNH1.2020
Residual,3.07088998639296e-05,0.00554156113960043,20.91,0.00330140627994307,0.834,0.790887011439063,MNH1.2020.27,ExG_mean,27,2020,MNH1.2020
Pedigree,2.6179255460807e-05,0.00511656676501021,25.28,0.00338127151220859,0.692,0.774974971121691,MNH1.2020.27,ExG_median,27,2020,MNH1.2020
Pass,1.13591292483682e-05,0.00337033073278695,10.97,0.00338127151220859,0.692,0.774974971121691,MNH1.2020.27,ExG_median,27,2020,MNH1.2020
Range,1.03435356166266e-05,0.00321613675340876,9.99,0.00338127151220859,0.692,0.774974971121691,MNH1.2020.27,ExG_median,27,2020,MNH1.2020
Replicate,3.23811620542798e-05,0.00569044480284975,31.27,0.00338127151220859,0.692,0.774974971121691,MNH1.2020.27,ExG_median,27,2020,MNH1.2020
Residual,2.33055299893083e-05,0.0048275801380514,22.5,0.00338127151220859,0.692,0.774974971121691,MNH1.2020.27,ExG_median,27,2020,MNH1.2020
Pedigree,7.79635297909631e-05,0.00882969590591675,19.71,0.00609869482162217,0.677,0.811950380257561,MNH1.2020.27,ExG2_mean,27,2020,MNH1.2020
Pass,4.47708488883593e-05,0.00669110221774853,11.32,0.00609869482162217,0.677,0.811950380257561,MNH1.2020.27,ExG2_mean,27,2020,MNH1.2020
Range,0.000113745181579905,0.0106651386104403,28.75,0.00609869482162217,0.677,0.811950380257561,MNH1.2020.27,ExG2_mean,27,2020,MNH1.2020
Replicate,8.47089998593116e-05,0.00920374922840206,21.41,0.00609869482162217,0.677,0.811950380257561,MNH1.2020.27,ExG2_mean,27,2020,MNH1.2020
Residual,7.43880267372416e-05,0.00862484937475673,18.8,0.00609869482162217,0.677,0.811950380257561,MNH1.2020.27,ExG2_mean,27,2020,MNH1.2020
Pedigree,4.86087272691225e-05,0.00697199593151936,23.29,0.00413206926311448,0.724,0.822779373269507,MNH1.2020.27,ExG2_median,27,2020,MNH1.2020
Pass,1.63095594853277e-05,0.00403850956236675,7.81,0.00413206926311448,0.724,0.822779373269507,MNH1.2020.27,ExG2_median,27,2020,MNH1.2020
Range,6.17410204680413e-05,0.00785754544804173,29.58,0.00413206926311448,0.724,0.822779373269507,MNH1.2020.27,ExG2_median,27,2020,MNH1.2020
Replicate,4.50759920969533e-05,0.00671386565973384,21.6,0.00413206926311448,0.724,0.822779373269507,MNH1.2020.27,ExG2_median,27,2020,MNH1.2020
Residual,3.69905206254747e-05,0.00608198328059809,17.72,0.00413206926311448,0.724,0.822779373269507,MNH1.2020.27,ExG2_median,27,2020,MNH1.2020
Pedigree,0.000128472412248799,0.0113345671398955,31.56,0.00756455959183503,0.689,0.715185760678631,MNH1.2020.27,ExGR_mean,27,2020,MNH1.2020
Pass,5.28468348404035e-05,0.00726958285188383,12.98,0.00756455959183503,0.689,0.715185760678631,MNH1.2020.27,ExGR_mean,27,2020,MNH1.2020
Range,5.22215873971076e-05,0.00722645053931095,12.83,0.00756455959183503,0.689,0.715185760678631,MNH1.2020.27,ExGR_mean,27,2020,MNH1.2020
Replicate,5.75681823214786e-05,0.00758736992122294,14.14,0.00756455959183503,0.689,0.715185760678631,MNH1.2020.27,ExGR_mean,27,2020,MNH1.2020
Residual,0.000115930710229784,0.0107671124369435,28.48,0.00756455959183503,0.689,0.715185760678631,MNH1.2020.27,ExGR_mean,27,2020,MNH1.2020
Pedigree,2.97919926177879e-06,0.00172603570698256,0.44,0.0186441183492678,0.016,0.450270253250016,MNH1.2020.27,ExGR_median,27,2020,MNH1.2020
Pass,2.63632959283289e-05,0.00513452002901234,3.87,0.0186441183492678,0.016,0.450270253250016,MNH1.2020.27,ExGR_median,27,2020,MNH1.2020
Range,0.00018932452645334,0.0137595249355979,27.83,0.0186441183492678,0.016,0.450270253250016,MNH1.2020.27,ExGR_median,27,2020,MNH1.2020
Replicate,8.76766280009904e-05,0.00936357987102104,12.89,0.0186441183492678,0.016,0.450270253250016,MNH1.2020.27,ExGR_median,27,2020,MNH1.2020
Residual,0.000374011420301385,0.0193393748684229,54.97,0.0186441183492678,0.016,0.450270253250016,MNH1.2020.27,ExGR_median,27,2020,MNH1.2020
Pedigree,1.18975411520908e-05,0.00344928125152049,7.58,0.00612669881186083,0.32,0.677770216297728,MNH1.2020.27,EXR_mean,27,2020,MNH1.2020
Pass,4.62673113596813e-05,0.00680200789176853,29.47,0.00612669881186083,0.32,0.677770216297728,MNH1.2020.27,EXR_mean,27,2020,MNH1.2020
Range,4.32287874297515e-05,0.00657486025933263,27.54,0.00612669881186083,0.32,0.677770216297728,MNH1.2020.27,EXR_mean,27,2020,MNH1.2020
Replicate,4.99851903115797e-06,0.00223573679827433,3.18,0.00612669881186083,0.32,0.677770216297728,MNH1.2020.27,EXR_mean,27,2020,MNH1.2020
Residual,5.0581630099729e-05,0.0071120763564327,32.22,0.00612669881186083,0.32,0.677770216297728,MNH1.2020.27,EXR_mean,27,2020,MNH1.2020
Pedigree,3.20457038554658e-05,0.00566089249637067,4.51,0.0144569962480702,0.2,0.638829147681449,MNH1.2020.27,EXR_median,27,2020,MNH1.2020
